assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
123693606,58838,Philautus erythrophthalmus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Philautus,erythrophthalmus,,,,"Stuebing &amp; Wong, 2000",Endangered,B1ab(iii),3.1,Decreasing,Global
123693686,58851,Philautus gunungensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Philautus,gunungensis,,,,"Malkmus and Reide, 1996",Least Concern,,3.1,Unknown,Global
123693772,58891,Philautus refugii,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Philautus,refugii,,,,"Inger &amp; Stuebing, 1996",Vulnerable,B1ab(iii),3.1,Decreasing,Global
123693853,58899,Philautus saueri,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Philautus,saueri,,,,"Malkmus and Riede, 1996",Least Concern,,3.1,Stable,Global
123693933,58923,Philautus tectus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Philautus,tectus,,,,"Dring, 1987",Least Concern,,3.1,Decreasing,Global
123694049,58930,Philautus umbra,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Philautus,umbra,,,,"Dring, 1987",Least Concern,,3.1,Stable,Global
123694133,58977,Rhacophorus baluensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Rhacophorus,baluensis,,,,"Inger, 1954",Least Concern,,3.1,Stable,Global
123694500,89250933,Meristogenys penrissenensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Meristogenys,penrissenensis,,,,"Shimada, Matsui, Nishikawa &amp; Eto, 2015",Endangered,B1ab(iii),3.1,Decreasing,Global
123835241,129738745,Leptobrachium nigrops,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MEGOPHRYIDAE,Leptobrachium,nigrops,,,,"Berry &amp; Hendrickson, 1963",Least Concern,,3.1,Decreasing,Global
123837310,58932,Philautus vermiculatus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Philautus,vermiculatus,,,,"(Boulenger, 1900)",Least Concern,,3.1,Decreasing,Global
123884577,135770,Leptobrachella sola,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MEGOPHRYIDAE,Leptobrachella,sola,,,,"(Matsui, 2006)",Least Concern,,3.1,Decreasing,Global
125160439,125160424,Abavorana nazgul,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Abavorana,nazgul,,,,"Quah, Anuar, Grismer, Wood, Azizah &amp; Muin, 2017",Critically Endangered,B1ab(iii),3.1,Unknown,Global
125163688,125163680,Pelophryne penrissenensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Pelophryne,penrissenensis,,,,"Matsui, Nishikawa, Eto &amp; Hossman, 2017",Least Concern,,3.1,Stable,Global
125164432,125164376,Ansonia smeagol,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Ansonia,smeagol,,,,"Davis, Grismer, Klabacka, Muin, Quah, Anuar, Wood &amp; Sites, 2016",Vulnerable,D2,3.1,Unknown,Global
125164761,125164708,Ansonia phuketensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Ansonia,phuketensis,,,,"Matsui, Khonsue &amp; Panha, 2018",Endangered,B1ab(iii),3.1,Decreasing,Global
125165870,125165804,Limnonectes coffeatus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,DICROGLOSSIDAE,Limnonectes,coffeatus,,,,"Phimmachak, Sivongxay, Seateun, Yodthong, Rujirawan, Neang, Aowphol &amp; Stuart, 2018",Data Deficient,,3.1,Decreasing,Global
125166134,125166129,Limnonectes quangninhensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,DICROGLOSSIDAE,Limnonectes,quangninhensis,,,,"Pham, Le, Nguyen, Ziegler, Wu &amp; Nguyen, 2017",Vulnerable,B1ab(iii),3.1,Unknown,Global
125179777,125179661,Pristimantis boucephalus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Pristimantis,boucephalus,,,,"Lehr, Moravec, Cusi &amp; Gvoždík, 2017",Data Deficient,,3.1,Unknown,Global
125181226,125181144,Pristimantis bounides,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Pristimantis,bounides,,,,"Lehr, von May, Moravec &amp; Cusi, 2017",Endangered,B1ab(iii),3.1,Decreasing,Global
125181991,125181973,Pristimantis puipui,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Pristimantis,puipui,,,,"Lehr, von May, Moravec &amp; Cusi, 2017",Data Deficient,,3.1,Unknown,Global
125183752,125183226,Quilticohyla zoque,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Quilticohyla,zoque,,,,"(Canseco-Márquez, Aguilar-López, Luría-Manzano, Pineda-Arredeondo &amp; Caviedes-Solis, 2017)",Endangered,B1ab(iii),3.1,Decreasing,Global
125184463,125184151,Sachatamia electrops,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CENTROLENIDAE,Sachatamia,electrops,,,,"Rada, Jeckel, Caorsi, Barrientos, Rivera-Correa &amp; Grant, 2017",Endangered,B1ab(iii),3.1,Decreasing,Global
125188780,125188592,Nymphargus caucanus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CENTROLENIDAE,Nymphargus,caucanus,,,,"Rada, Ospina-Sarria &amp; Guayasamin, 2017",Endangered,B1ab(iii),3.1,Decreasing,Global
125189811,125189785,Phrynopus inti,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Phrynopus,inti,,,,"Lehr, von May, Moravec &amp; Cusi, 2017",Endangered,B1ab(iii),3.1,Decreasing,Global
125191650,125191477,Charadrahyla esperancensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Charadrahyla,esperancensis,,,,"Canseco-Márquez, Ramírez-González &amp; González-Bernal, 2017",Vulnerable,D2,3.1,Unknown,Global
125192602,59559,Hypogeophis brevis,ANIMALIA,CHORDATA,GYMNOPHIONA,AMPHIBIA,INDOTYPHLIDAE,Hypogeophis,brevis,,,,"Boulenger, 1911",Endangered,B1ab(iii),3.1,Unknown,Global
125199007,125198826,Pristimantis humboldti,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Pristimantis,humboldti,,,,"Lehr, von May, Moravec &amp; Cusi, 2017",Data Deficient,,3.1,Unknown,Global
125200500,125200267,Anomaloglossus blanci,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,AROMOBATIDAE,Anomaloglossus,blanci,,,,"Fouquet, Vacher, Courtois, Villette, Reizine, Gaucher, Jairam, Ouboter &amp; Kok, 2018",Endangered,B1ab(v),3.1,Decreasing,Global
125200619,125200559,Anomaloglossus dewynteri,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,AROMOBATIDAE,Anomaloglossus,dewynteri,,,,"Fouquet, Vacher, Courtois, Villette, Reizine, Gaucher, Jairam, Ouboter &amp; Kok, 2018",Critically Endangered,B1ab(v),3.1,Decreasing,Global
125973004,82466746,Craugastor saltator,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,saltator,,,,"(Taylor, 1941)",Endangered,B1ab(iii),3.1,Unknown,Global
126020804,58831,Philautus cinerascens,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Philautus,cinerascens,,,,"(Stoliczka, 1870)",Data Deficient,,3.1,Decreasing,Global
126406905,159250,Amolops minutus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Amolops,minutus,,,,"Orlov &amp; Ho, 2007",Endangered,B1ab(iii),3.1,Decreasing,Global
128381921,128381917,Sanguirana acai,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Sanguirana,acai,,,,"Brown, Prue, Chan, Gaulke, Sanguila &amp; Siler, 2017",Near Threatened,B2ab(iii),3.1,Decreasing,Global
128957968,55513,Dryaderces inframaculata,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Dryaderces,inframaculata,,,,"Boulenger, 1882",Data Deficient,,3.1,Unknown,Global
128969192,56856,Pristimantis phragmipleuron,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Pristimantis,phragmipleuron,,,,"(Rivero &amp; Serna, 1988)",Critically Endangered,D,3.1,Unknown,Global
129079467,58674,Sylvirana mortenseni,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Sylvirana,mortenseni,,,,"(Boulenger, 1903)",Least Concern,,3.1,Unknown,Global
130012008,58476,Cornufer pelewensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CERATOBATRACHIDAE,Cornufer,pelewensis,,,,"(Peters, 1867)",Least Concern,,3.1,Stable,Global
130983496,56641,Craugastor gulosus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,gulosus,,,,"(Cope, 1875)",Critically Endangered,D,3.1,Unknown,Global
130983680,55309,Duellmanohyla lythrodes,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Duellmanohyla,lythrodes,,,,"(Savage, 1968)",Endangered,B1ab(iii),3.1,Decreasing,Global
130983840,55912,Ptychohyla legleri,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Ptychohyla,legleri,,,,"(Taylor, 1958)",Endangered,B1ab(iii),3.1,Unknown,Global
130991255,59148,Bolitoglossa compacta,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,compacta,,,,"Wake, Brame &amp; Duellman, 1973",Endangered,B1ab(iii),3.1,Decreasing,Global
131351891,58412,Occidozyga magnapustulosa,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,DICROGLOSSIDAE,Occidozyga,magnapustulosa,,,,"(Taylor &amp; Elbel, 1958)",Least Concern,,3.1,Decreasing,Global
131437592,61865,Wijayarana melasma,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Wijayarana,melasma,,,,"(Stuart &amp; Chan-ard, 2005)",Least Concern,,3.1,Decreasing,Global
132364277,58683,Humerana oatesii,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Humerana,oatesii,,,,"(Boulenger, 1892)",Data Deficient,,3.1,Unknown,Global
136498024,55377,Boana albonigra,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Boana,albonigra,,,,"(Nieden, 1923)",Least Concern,,3.1,Decreasing,Global
136510568,78964958,Hyloscirtus antioquia,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Hyloscirtus,antioquia,,,,"Rivera-Correa &amp; Faivovich, 2013",Vulnerable,B1ab(iii),3.1,Stable,Global
136513288,61871,Odorrana khalam,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Odorrana,khalam,,,,"(Stuart, Orlov &amp; Chan-ard, 2005)",Least Concern,,3.1,Decreasing,Global
136513666,55333,Gastrotheca excubitor,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HEMIPHRACTIDAE,Gastrotheca,excubitor,,,,"Duellman &amp; Fritts, 1972",Vulnerable,B1ab(iii),3.1,Decreasing,Global
136514225,199971,Pristimantis sagittulus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Pristimantis,sagittulus,,,,"(Lehr, Aguilar &amp; Duellman, 2004)",Least Concern,,3.1,Stable,Global
136514530,158615,Hyloscirtus tigrinus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Hyloscirtus,tigrinus,,,,"Mueses-Cisneros &amp; Anganoy-Criollo, 2008",Endangered,B1ab(iii),3.1,Decreasing,Global
136553526,56301,Adelophryne gutturosa,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Adelophryne,gutturosa,,,,"Hoogmoed &amp; Lescure, 1984",Least Concern,,3.1,Stable,Global
136556596,58787,Chirixalus doriae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Chirixalus,doriae,,,,"Boulenger, 1893",Least Concern,,3.1,Unknown,Global
136558725,58859,Gracixalus jinxiuensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Gracixalus,jinxiuensis,,,,"(Hu in Hu, Fei &amp; Ye, 1978)",Vulnerable,B1ab(iii),3.1,Unknown,Global
136559266,58638,Hylarana lateralis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Hylarana,lateralis,,,,"(Boulenger, 1887)",Least Concern,,3.1,Unknown,Global
136561168,57559,Leptobrachium smithi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MEGOPHRYIDAE,Leptobrachium,smithi,,,,"Matsui, Nabhitabhata &amp; Panha, 1999",Least Concern,,3.1,Stable,Global
136561460,57571,Leptobrachella oshanensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MEGOPHRYIDAE,Leptobrachella,oshanensis,,,,"(Liu, 1950)",Least Concern,,3.1,Stable,Global
136562851,58347,Limnonectes laticeps,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,DICROGLOSSIDAE,Limnonectes,laticeps,,,,"(Boulenger, 1882)",Least Concern,,3.1,Stable,Global
136563082,41091,Litoria fallax,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PELODRYADIDAE,Litoria,fallax,,,,"(Peters, 1880)",Least Concern,,3.1,Unknown,Global
136564339,57650,Megophrys palpebralespinosa,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MEGOPHRYIDAE,Megophrys,palpebralespinosa,,,,"Bourret, 1937",Least Concern,,3.1,Unknown,Global
136565102,58384,Micrixalus saxicola,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICRIXALIDAE,Micrixalus,saxicola,,,,"(Jerdon, 1854)",Vulnerable,B1ab(iii),3.1,Stable,Global
136565297,57876,Microhyla berdmorei,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Microhyla,berdmorei,,,,"(Blyth, 1856)",Least Concern,,3.1,Stable,Global
136565609,57878,Microhyla butleri,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Microhyla,butleri,,,,"Boulenger, 1900",Least Concern,,3.1,Stable,Global
136565884,57891,Microhyla pulchra,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Microhyla,pulchra,,,,"(Hallowell, 1861)",Least Concern,,3.1,Stable,Global
136566137,57896,Micryletta inornata,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Micryletta,inornata,,,,"(Boulenger, 1890)",Least Concern,,3.1,Stable,Global
136580307,58957,Polypedates megacephalus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Polypedates,megacephalus,,,,"Hallowell, 1860",Least Concern,,3.1,Stable,Global
136597164,59032,Theloderma bicolor,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Theloderma,bicolor,,,,"(Bourret, 1937)",Endangered,B1ab(iii),3.1,Unknown,Global
136598792,58023,Uperodon systoma,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Uperodon,systoma,,,,"(Schneider, 1799)",Least Concern,,3.1,Stable,Global
136926605,136926534,Asterophrys foja,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Asterophrys,foja,,,,"(Günther, Richards &amp; Tjaturadi, 2016)",Data Deficient,,3.1,Unknown,Global
136928206,136928157,Austrochaperina punctata,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Austrochaperina,punctata,,,,"(Van Kampen, 1913)",Data Deficient,,3.1,Unknown,Global
136928328,136928237,Austrochaperina rudolfarndti,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Austrochaperina,rudolfarndti,,,,"Günther, 2017",Data Deficient,,3.1,Unknown,Global
136930484,136930471,Choerophryne alainduboisi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Choerophryne,alainduboisi,,,,"Günther &amp; Richards, 2018",Least Concern,,3.1,Stable,Global
136930561,136930545,Choerophryne bickfordi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Choerophryne,bickfordi,,,,"Kraus, 2018",Least Concern,,3.1,Stable,Global
136930684,136930614,Choerophryne bisyllaba,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Choerophryne,bisyllaba,,,,"Günther &amp; Richards, 2017",Least Concern,,3.1,Stable,Global
136930739,136930735,Choerophryne crucifer,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Choerophryne,crucifer,,,,"Günther &amp; Richards, 2017",Least Concern,,3.1,Stable,Global
136930873,136930797,Choerophryne multisyllaba,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Choerophryne,multisyllaba,,,,"Günther &amp; Richards, 2017",Least Concern,,3.1,Stable,Global
136930960,136930941,Choerophryne pipiens,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Choerophryne,pipiens,,,,"Günther, Richards &amp; Tjaturadi, 2018",Least Concern,,3.1,Unknown,Global
136931058,136928450,Austrochaperina macrorhyncha,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Austrochaperina,macrorhyncha,,,,"(Van Kampen, 1906)",Least Concern,,3.1,Unknown,Global
136931713,136931703,Cornufer exedrus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CERATOBATRACHIDAE,Cornufer,exedrus,,,,"Travers, Richards, Broadhead &amp; Brown, 2018",Least Concern,,3.1,Stable,Global
136933125,136933090,Litoria nullicedens,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PELODRYADIDAE,Litoria,nullicedens,,,,"Kraus, 2018",Least Concern,,3.1,Stable,Global
136934449,136934416,Litoria pallidofemora,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PELODRYADIDAE,Litoria,pallidofemora,,,,"Kraus, 2018",Least Concern,,3.1,Stable,Global
136935153,55769,Nyctimystes disruptus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PELODRYADIDAE,Nyctimystes,disruptus,,,,"Tyler, 1963",Least Concern,,3.1,Stable,Global
136935394,136935374,Oreophryne albitympanum,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Oreophryne,albitympanum,,,,"Günther, Richards &amp; Tjaturadi, 2018",Least Concern,,3.1,Stable,Global
136935546,136935497,Oreophryne brunnea,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Oreophryne,brunnea,,,,"Kraus, 2017",Least Concern,,3.1,Stable,Global
136935557,136935554,Oreophryne phoebe,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Oreophryne,phoebe,,,,"Kraus, 2017",Vulnerable,D2,3.1,Stable,Global
136936142,136936127,Paedophryne titan,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Paedophryne,titan,,,,"Kraus, 2015",Least Concern,,3.1,Unknown,Global
137083009,174591,Arthroleptis krokosua,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ARTHROLEPTIDAE,Arthroleptis,krokosua,,,,"Ernst, Agyei &amp; Rödel, 2008",Critically Endangered,C2a(ii),3.1,Decreasing,Global
138004935,138004852,Ectopoglossus absconditus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,DENDROBATIDAE,Ectopoglossus,absconditus,,,,"Grant, Rada, Anganoy-Criollo, Batista, Dias, Jeckel, Machado &amp; Rueda-Almonacid, 2017",Data Deficient,,3.1,Unknown,Global
138004948,138004865,Ectopoglossus saxatilis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,DENDROBATIDAE,Ectopoglossus,saxatilis,,,,"Grant, Rada, Anganoy-Criollo, Batista, Dias, Jeckel, Machado &amp; Rueda-Almonacid, 2017",Data Deficient,,3.1,Unknown,Global
138037921,138037908,Leptophryne javanica,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Leptophryne,javanica,,,,"Hamidy, Munir, Mumpuni, Rahmania &amp; Kholik, 2018",Endangered,B1ab(iii),3.1,Decreasing,Global
144232914,144232525,Oophaga solanensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,DENDROBATIDAE,Oophaga,solanensis,,,,"Posso-Terranova &amp; Andrés, 2018",Vulnerable,"B1ab(iii,v)",3.1,Decreasing,Global
144232999,144232997,Oophaga anchicayensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,DENDROBATIDAE,Oophaga,anchicayensis,,,,"Posso-Terranova &amp; Andrés, 2018",Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
144233061,144233018,Oophaga andresi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,DENDROBATIDAE,Oophaga,andresi,,,,"Posso-Terranova &amp; Andrés, 2018",Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
144443857,144231367,Oophaga histrionica,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,DENDROBATIDAE,Oophaga,histrionica,,,,"(Berthold, 1845)",Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
145277868,77345717,Bolitoglossa cataguana,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,cataguana,,,,"Townsend, Butler, Wilson &amp; Austin, 2009",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
145277900,59157,Bolitoglossa dunni,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,dunni,,,,"(Schmidt, 1933)",Endangered,B1ab(iii),3.1,Decreasing,Global
145278081,78521187,Nototriton mime,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Nototriton,mime,,,,"Townsend, Medina-Flores, Reyes-Calderón &amp; Austin, 2013",Critically Endangered,B1ab(iii); C2a(ii),3.1,Decreasing,Global
145278184,78521935,Oedipina leptopoda,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Oedipina,leptopoda,,,,"McCranie, Vieites &amp; Wake, 2008",Endangered,B1ab(iii),3.1,Decreasing,Global
145278202,78522005,Oedipina quadra,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Oedipina,quadra,,,,"McCranie, Vieites &amp; Wake, 2008",Vulnerable,B1ab(iii),3.1,Decreasing,Global
145278249,121382794,Plectrohyla calvata,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Plectrohyla,calvata,,,,"McCranie, 2017",Critically Endangered,C2a(ii),3.1,Unknown,Global
145278317,143828186,Craugastor castanedai,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,castanedai,,,,"McCranie, 2018",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
145278465,143847482,Smilisca manisorum,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Smilisca,manisorum,,,,"(Taylor, 1954)",Least Concern,,3.1,Stable,Global
145278564,143844130,Craugastor gutschei,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,gutschei,,,,"McCranie, 2018",Endangered,B1ab(iii),3.1,Decreasing,Global
145278583,78459186,Cryptotriton necopinus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Cryptotriton,necopinus,,,,"McCranie &amp; Rovito, 2014",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
145604196,145404522,Amolops wenshanensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Amolops,wenshanensis,,,,"Yuan, Jin, Li, Stuart &amp; Wu, 2018",Data Deficient,,3.1,Unknown,Global
145604718,145404583,Amolops yunkaiensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Amolops,yunkaiensis,,,,"Lyu, Wang, Liu, Zeng &amp; Wang, 2018",Near Threatened,,3.1,Stable,Global
146057860,146057852,Buergeria otai,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Buergeria,otai,,,,"Wang, Hsiao, Lee, Tseng, Lin, Komaki &amp; Lin, 2018",Least Concern,,3.1,Stable,Global
146641959,55313,Duellmanohyla soralia,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Duellmanohyla,soralia,,,,"(Wilson &amp; McCranie, 1985)",Endangered,B1ab(iii),3.1,Decreasing,Global
146812696,145406260,Zhangixalus lishuiensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Zhangixalus,lishuiensis,,,,"(Liu, Wang &amp; Jiang, 2017)",Data Deficient,,3.1,Stable,Global
146812845,145419451,Zhangixalus zhoukaiyae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Zhangixalus,zhoukaiyae,,,,"(Pan, Zhang &amp; Zhang, 2017)",Data Deficient,,3.1,Unknown,Global
146898654,56506,Craugastor charadra,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,charadra,,,,"(Campbell &amp; Savage, 2000)",Vulnerable,B1ab(iii),3.1,Unknown,Global
146927888,29426,Nototriton brodiei,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Nototriton,brodiei,,,,"Campbell &amp; Smith, 1998",Endangered,B1ab(iii),3.1,Decreasing,Global
146928046,55422,Bromeliohyla bromeliacia,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Bromeliohyla,bromeliacia,,,,"(Schmidt, 1933)",Least Concern,,3.1,Decreasing,Global
146928279,55911,Ptychohyla hypomykter,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Ptychohyla,hypomykter,,,,"McCranie &amp; Wilson, 1993",Vulnerable,C2a(i),3.1,Decreasing,Global
146928992,58749,Lithobates warszewitschii,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Lithobates,warszewitschii,,,,"(Schmidt, 1857)",Least Concern,,3.1,Increasing,Global
146929186,59189,Bolitoglossa odonnelli,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,odonnelli,,,,"(Stuart, 1943)",Near Threatened,B1ab(iii),3.1,Unknown,Global
146929376,61545710,Cryptotriton nasalis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Cryptotriton,nasalis,,,,"(Dunn, 1924)",Endangered,B1ab(iii),3.1,Unknown,Global
148768736,145432634,Megophrys leishanensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MEGOPHRYIDAE,Megophrys,leishanensis,,,,"Li, Xu, Liu, Jiang, Wei &amp; Wang, 2019",Data Deficient,,3.1,Decreasing,Global
148876729,145432317,Megophrys ombrophila,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MEGOPHRYIDAE,Megophrys,ombrophila,,,,"Messenger &amp; Dahn, 2019",Near Threatened,B1ab(iii),3.1,Stable,Global
